gene,log2fc,pvalue,mean_control,mean_stress,padj
Gm16596,0.04205214356862429,0.7228751863732072,0.6955657613477059,0.7161682923205295,0.8746726720182934
Gm26902,-0.03260352865969925,0.7228984528305549,1.2536725591201172,1.2256361500254653,0.8746726720182934
Gm13619,0.05004115648150824,0.723007978119334,0.6236452360204975,0.6456917509318524,0.874764400492244
Gm15788,0.02909474506176909,0.7230370455112689,0.2044142165607774,0.2085988466134162,0.8747715539092495
Gm32067,-0.057706505291362495,0.7230716043378205,0.3824320220170649,0.36739776841318145,0.8747853505068858
Mir301b,0.03488244841673255,0.7231166156051796,0.21339848800785746,0.21864553616845944,0.874811791371464
Gm33103,-0.031536661658744226,0.7231470389501062,0.2132310269176217,0.2085988466134162,0.8748205829356068
Tasl,0.04960145917220071,0.7233163805617413,1.8760921239008839,1.9417508805794987,0.874823573940631
Hba-x,-0.08903748458870092,0.7232246016035522,0.3411659249835422,0.3206872173529347,0.874823573940631
Gm15628,-0.03892582341743601,0.723251880543721,0.2143310851081862,0.2085988466134162,0.874823573940631
Ighv3-6,0.08437513866677779,0.7232882320747904,0.6169411632993856,0.6541587923907314,0.874823573940631
Vmn2r17,-0.017682193416915435,0.7233107791513923,2.233020514347667,2.205806661154938,0.874823573940631
Prm2,-0.045064495422869756,0.7231876714076406,0.24839616571566578,0.24072635723587815,0.874823573940631
Psmg3,-0.016022499081720785,0.7232730783116355,2.836405305014264,2.8050675631879622,0.874823573940631
Serpinb5,-0.06211409492051881,0.7233347621478464,0.3923154030388441,0.37574088087069646,0.874823573940631
Vps9d1,-0.015231350458402182,0.7233584490517042,6.186830621085585,6.121845825143348,0.8748242155939668
Ephx3,-0.04052253095158117,0.7234560898380307,0.9547158934277357,0.9282451670031348,0.8748862873876748
Ppp6r1,-0.025202479342848933,0.7234349066496832,23.21049900333232,22.80853784624139,0.8748862873876748
Pdpk1,-0.008273204016934847,0.7235276649571949,22.896069381999048,22.765140804593774,0.8749448370544434
Tal2,0.05033657222838823,0.7235553924479228,0.5937381888408637,0.6148552444074205,0.8749503607736404
Arap1,0.044760847904583255,0.7236161075477281,8.945330826891244,9.227249159049434,0.8749677674768154
Gm24616,-0.04655453974207155,0.7236158731961273,0.7258070308737525,0.7027279608629178,0.8749677674768154
Gm49270,0.04581466470865118,0.7236530523027825,0.6351860380274679,0.655713164118587,0.8749844347238541
St8sia5,-0.03883049767066498,0.7236978046874945,6.624161971717687,6.448222430659567,0.8749896776978818
Ap4e1,-0.016281342373380872,0.7237037099718286,4.51972925397239,4.468997966228454,0.8749896776978818
Gm6416,-0.0611915684063127,0.7237438175035784,0.24361804640305476,0.23345958712025314,0.8750101664576193
mt-Tg,-0.05282169841567509,0.7238418292153546,0.3295816908740875,0.31769693080461625,0.8750726549096601
Gm14341,0.055997903461713454,0.7238340183682568,0.40558839292315135,0.4216803176203314,0.8750726549096601
Orc6,0.00922105207705467,0.7239209444885503,3.4596465080102767,3.4818362279875323,0.8751402950892113
Trbj1-1,-0.09017589130881688,0.7240931770079846,0.4878220062531682,0.45820340635806517,0.8753204957821787
Gm43558,0.035715164858841776,0.7241429761434985,1.1497870254446643,1.1786313142174532,0.8753526860053509
Slc18b1,-0.026125719348866913,0.7241894534177882,3.773997253442924,3.706251203210894,0.8753808587915345
Gm16025,0.052321896753298916,0.7242291988307786,0.21343194526898873,0.221351439679326,0.875400892741257
Gm48293,-0.05490088893580211,0.7242811043692069,0.24640710881948502,0.23716906944234858,0.8754076156369539
Fam3d,0.07619018413458822,0.7242799852533361,0.25524612672028296,0.2691424537703149,0.8754076156369539
Rnpc3,-0.02344008082089336,0.7243495179130572,5.863507706239249,5.768994429496181,0.8754342889163884
Or5b113,-0.051121102433085715,0.7243426882860096,0.577516419253793,0.5573759497973781,0.8754342889163884
Gm12708,0.09263414186472281,0.7243738082044595,0.487997814691366,0.5204258690104961,0.8754356398002648
Mir7578,-0.06772310145319169,0.7244029387738162,0.2885942391150256,0.27531421848605664,0.8754428400862417
Gm15247,0.05131739672721601,0.7244488302700595,0.28023185107425913,0.2904154553965481,0.8754702948874856
Mrps21,0.010762530558340049,0.7245996340523043,4.1188391704048755,4.149688167553207,0.8756245265925217
Ddx21,-0.02071172702557462,0.724680470943804,6.3495031371427615,6.258984873711948,0.8756942013749351
Irf5,-0.0425719063542274,0.7247146925754383,4.2117485938439865,4.089252526021147,0.8757075442446021
BC060293,0.021124303490548533,0.7247712059700077,2.0520385199403846,2.0823207853366896,0.875747821606247
Insig2,-0.011263652286763296,0.7248163655129394,6.781868858708576,6.7291186878030524,0.875774377865268
Calcrl,0.05251936071703917,0.7249277040541697,8.733198278127466,9.057013209715892,0.8758528808552394
Gm9694,0.048676250559108035,0.724910578506188,0.6985443960179343,0.722549575970876,0.8758528808552394
Trav8n-2,-0.08622325440107725,0.7249835810247846,0.298122512560698,0.2807690671941686,0.8758923795182391
Slc28a1,0.06139039587241619,0.7250363519135368,0.4424682984805604,0.461746273599946,0.8759281231473731
Slc4a9,-0.05292442184895486,0.7250659653525013,0.5708129819893383,0.5502164534925817,0.8759358884961673
Spag16,-0.03285541166469577,0.7250900635743507,1.553605309560745,1.5186013902862774,0.8759369907516195
Fam83b,-0.043275442670672994,0.7251978953671336,0.719062094153946,0.6977836628321521,0.8760392431116885
Topaz1,0.05849645177309799,0.7252466958658905,0.2713531085871643,0.2826230501489395,0.8760701813946437
Zbtb26,0.010849384844601788,0.7252777973184936,4.367131415722661,4.400104554452279,0.8760797386141248
Gm44733,-0.05184969437312476,0.7253106969152789,0.3803518176673471,0.36688959719417497,0.8760914671727571
Dysf,0.027320828935306653,0.7253686556896815,2.644105523381022,2.6946741337656253,0.8761334626031229
Cxcr6,0.07558552183688613,0.7254135603141257,1.0555835825731712,1.1124157683442948,0.8761596884525514
Cdcp2,-0.04219669697597688,0.7255212828372013,0.24065564272735032,0.23368993732429566,0.8762617821069895
Plin1,0.040543568185580255,0.725602890783676,1.0715889973257875,1.1021591404875402,0.8763043159298157
Gm43798,-0.17830871035197185,0.7255953762519863,0.4113262806396687,0.36338857040612166,0.8763043159298157
Pglyrp1,-0.035656371452744355,0.725644512459247,3.951084700699006,3.8546056359270975,0.8763265683022055
Akr1c21,0.03646813308769093,0.725704234271761,0.21827004867226643,0.22388335662131745,0.8763706772328622
Gm30735,0.03723047001128338,0.7257597334879253,1.1003876160599335,1.1291801550734049,0.8764096842397421
Polr3e,0.008169857874789195,0.7258431742868933,5.127249661525298,5.156372881395957,0.8764544149769725
Mir6973a,-0.09134142879995845,0.7258241522724052,0.3973961831786935,0.372954409947714,0.8764544149769725
Car4,-0.03424658042324236,0.7260375089378699,3.11726445250229,3.0441149813672324,0.8766610537638643
Svip,0.01627620796683613,0.726162159289133,7.362340002213776,7.445882155025409,0.8766717035065285
Gm49300,-0.044340208960432524,0.7261623552192963,0.9660942402252927,0.9368233979381494,0.8766717035065285
Tlcd2,0.02876730505019511,0.7261340769617239,1.4518322727725235,1.4810924683032387,0.8766717035065285
Gm28857,0.0865779957366889,0.7261168627458271,0.2979194982278525,0.31640723235719287,0.8766717035065285
Fcgr2b,0.03718835308580175,0.7261136932408949,4.288245031870616,4.400246236096976,0.8766717035065285
Ralb,-0.01385457121379878,0.7263036067687036,4.8572606256161075,4.8108288055659,0.876814212312739
Mfap5,0.05891540546489531,0.7264528584496235,0.6729672819336863,0.701059819809004,0.8769383480115134
Gm31577,-0.0534313045668106,0.7264488613907867,0.43039292359859826,0.4147082002233863,0.8769383480115134
Rnaset2a,-0.025567927058993297,0.7264767360335675,4.694420205082796,4.61193942283243,0.8769391510564
Abca2,-0.029056040962664096,0.7265335100589208,36.02953372168168,35.31113332149473,0.8769476266146071
Kndc1,-0.03450654741621269,0.7265533950882025,13.592076030035853,13.270812583690448,0.8769476266146071
Gm15587,0.046786425817695154,0.7265201924629222,0.8972791001256247,0.9268876893723647,0.8769476266146071
Gm12292,-0.06635272478396032,0.7266031692824546,0.528899654351311,0.5050803509890117,0.876951668657653
Mfhas1,-0.009845496752196132,0.7266005726727202,11.225487279824124,11.149134310578438,0.876951668657653
Nabp1,0.03267060940378534,0.7266314305372601,5.560846760308937,5.688234728852774,0.8769577616927179
Wt1os,0.05519269136433935,0.7267027784443063,1.5283166126300376,1.5879566972623904,0.877015853144884
Gm26636,0.04502129983217691,0.7268391007529145,0.24609632180326632,0.2539288825931582,0.8771047503530058
Adhfe1,-0.02577623143534082,0.7268460896080244,3.0965684301948206,3.041716506907778,0.8771047503530058
Bst2,0.028378483446105572,0.726836391239438,2.505317200682167,2.5551057035898115,0.8771047503530058
Mir1954,-0.058819081622746607,0.726955879688447,0.33346358116808106,0.3201016429199878,0.8771811996151215
H2bc23,-0.060379924196145525,0.7269496434069336,3.781366423719771,3.626333036464915,0.8771811996151215
Gm10851,-0.04710392871910264,0.727053398118465,0.22008239185407022,0.2129806286236358,0.8772708504477
Gm48535,0.05247029608314979,0.7271527403483229,0.47459836003098554,0.49221409738785327,0.8773346760864618
Spink11,0.030739797311496956,0.7271300493558865,0.20801322236204337,0.21251449415779508,0.8773346760864618
Gm15638,0.066752801523686,0.7273014730490526,0.3599722644546614,0.37706670253560914,0.8773460102918499
Gm15675,0.05337211608145634,0.7272044561748052,4.040520218621988,4.192835230345484,0.8773460102918499
Derl1,-0.03697045488364747,0.7272428738263205,15.784657553079779,15.385273971249973,0.8773460102918499
Gm37818,-0.03443794115078781,0.7272778335285932,1.222726023269635,1.193860879794004,0.8773460102918499
